gamma,net_flow,lower_cube_flow_out,upper_cube_flow_in,upper_cube_flow_out,upper_cube_flow,gamma_opt,gamma_a_opt,gamma_R_opt
1.5264179671752333e-07,5.000000020437266e-06,6.7060636661131045e-06,-0.0001825118762512,0.0002260022840932,4.349040784197596e-05,1.526417967175234e-07,4.147134920749543e-07,5.313428118237592e-11
2.682695795279728e-07,5.000000001399429e-06,4.888722859659412e-06,-0.0001160421140064,0.0001442941610022,2.825204699577439e-05,2.682695795279729e-07,1.5094508952478994e-07,6.245702307482281e-09
4.71486636345739e-07,4.999999991911013e-06,3.5973448313506834e-06,-6.655498339399619e-05,8.305523506450606e-05,1.6500251670509673e-05,4.714866363457386e-07,6.297228076308446e-08,3.070115760672468e-08
8.286427728546842e-07,4.999999992611938e-06,4.441809807434592e-06,-0.0001039029941641,0.0001292352173362,2.5332223172189043e-05,8.286427728546836e-07,1.229050380690599e-07,2.306363263499704e-08
1.4563484775012444e-06,4.99999999922476e-06,4.896055974203135e-06,-0.0001299408173143,0.000161202756443,3.1261939128716726e-05,1.4563484775012435e-06,1.8077765217546755e-07,2.0919642868900237e-08
2.5595479226995334e-06,4.999999996548806e-06,4.819597171456766e-06,-0.000139219810091,0.0001724050143704,3.318520427935433e-05,2.5595479226995325e-06,2.0050675273385162e-07,2.5699803977054694e-08
4.498432668969444e-06,5.000000001744025e-06,2.961464604785943e-06,-5.925095688010107e-05,7.366935436887073e-05,1.44183974887696e-05,4.498432668969443e-06,5.3324896916723836e-08,1.508811792288045e-07
7.906043210907702e-06,5.000000001506708e-06,3.1824010340136105e-06,-8.965720715294332e-05,0.0001108566184362,2.119941128332571e-05,7.906043210907702e-06,9.174239972998676e-08,1.207829805934724e-07
1.389495494373136e-05,5.0000000088943664e-06,3.189752858502458e-06,-0.0001263461833914,0.0001551626488218,2.881646543041088e-05,1.3894954943731364e-05,1.470560550081895e-07,7.737074708153447e-08
2.4420530945486497e-05,4.999999990203531e-06,2.7696829963681024e-06,-0.0001333293221882,0.0001627067192192,2.9377397030938976e-05,2.442053094548651e-05,1.531986473575037e-07,7.000827460302234e-08
4.291934260128778e-05,5.0000000172475885e-06,2.384656505265166e-06,-0.000134916322476,0.0001634099567675,2.8493634291439803e-05,4.291934260128781e-05,1.5268529425076908e-07,6.299277158469966e-08
7.543120063354608e-05,5.000000031413276e-06,2.0700364150463985e-06,-0.0001241891733226,0.0001491929834282,2.500381010560736e-05,7.543120063354601e-05,1.3907299410679256e-07,7.259981272078988e-08
0.000132571136559,5.000000003228514e-06,1.8421372703071437e-06,-9.555603036149014e-05,0.0001138243001409,1.8268269779487177e-05,0.000132571136559,1.074648874221404e-07,1.183143174358797e-07
0.0002329951810515,4.9999999943708736e-06,1.698254827462594e-06,-0.0001171897530279,0.0001382768607631,2.108710773518711e-05,0.0002329951810515,1.515341922505212e-07,5.7601298089238054e-08
0.000409491506238,5.00000000495998e-06,1.6241347157574589e-06,-9.41780711603784e-05,0.0001102470902481,1.606901908774726e-05,0.000409491506238,1.366749532853149e-07,9.584649805067089e-08
0.0007196856730011,5.000000020998269e-06,1.6050939550258257e-06,-8.14438207826962e-05,9.468611348195367e-05,1.3242292699257552e-05,0.0007196856730011,1.416385364928805e-07,1.1540952196539434e-07
0.0012648552168552,5.000000000709698e-06,1.6100431949085746e-06,-9.528342266958938e-05,0.0001100684210238,1.4784998354273215e-05,0.0012648552168552,2.116437763806073e-07,7.09620531266028e-08
0.0022229964825261,4.999999983209566e-06,1.6920224694130844e-06,-7.62839961394036e-05,8.765533663222832e-05,1.1371340492824758e-05,0.0022229964825261,2.134890182944842e-07,1.1841242859269152e-07
0.0039069399370546,5.000000004681352e-06,1.736513215353593e-06,-4.102207265993911e-05,4.692923588445202e-05,5.907163224512887e-06,0.0039069399370546,1.4544865839164058e-07,2.169422392772422e-07
0.0068664884500429,4.999999996342804e-06,1.7666495633064555e-06,-2.7483903837453087e-05,3.130747028399596e-05,3.823566446542884e-06,0.0068664884500429,1.2753166677515885e-07,2.5801795643621564e-07
0.0120679264063932,4.999999972802861e-06,1.8758149350610312e-06,-3.4814540687244965e-05,3.947198554410324e-05,4.65744485685822e-06,0.0120679264063932,2.173834365760968e-07,2.4459445266174174e-07
0.0212095088792019,5.000000051003735e-06,1.895759231309483e-06,-2.480552439337296e-05,2.804836251914467e-05,3.242838125771706e-06,0.0212095088792019,2.1460780415074157e-07,2.7346067382986864e-07
0.0372759372031493,4.999999999829629e-06,1.9491040478684723e-06,-1.1209102301115428e-05,1.2681776176791945e-05,1.4726738756764997e-06,0.0372759372031493,1.404851981796333e-07,3.069467751680441e-07
0.0655128556859549,5.000000000382855e-06,1.996640641429044e-06,-7.037957557196583e-06,7.978761953748123e-06,9.408043965515528e-07,0.0655128556859549,1.3114943169909542e-07,3.1678365434925e-07
0.1151395399326448,5.000000001899597e-06,2.008974761047347e-06,-7.243990874722521e-06,8.221134094263977e-06,9.771432195414428e-07,0.1151395399326448,2.031522196147553e-07,3.154095517963868e-07
