gamma,net_flow,lower_cube_flow_out,upper_cube_flow_in,upper_cube_flow_out,upper_cube_flow,gamma_opt,gamma_a_opt,gamma_R_opt
0.0022229964825261957,4.999999998043739e-06,1.2564479815101487e-06,-5.913529295000689e-05,6.214211583284599e-05,3.0068228828391364e-06,0.002222996482526196,2.2293294965291865e-07,5.936088721888051e-08
0.003906939937054613,4.99999993985337e-06,1.4206222354580423e-06,-5.0388345852931925e-05,5.231599739330192e-05,1.9276515403699935e-06,0.003906939937054612,2.445983834728994e-07,1.031763477601152e-07
0.006866488450042998,5.000000000397217e-06,1.571607737218634e-06,-5.3474691955284354e-05,5.4976591247992016e-05,1.5018992927076689e-06,0.006866488450042996,3.413803899468769e-07,9.433038184876482e-08
0.012067926406393264,5.000000031276554e-06,1.519658916153693e-06,-1.723590366633889e-05,1.7639161087560498e-05,4.0325742122160006e-07,0.012067926406393266,1.4501661927332848e-07,2.520091475504252e-07
0.021209508879201925,5.000000004192502e-06,1.589962847540328e-06,-9.739090189971839e-06,9.960842062557475e-06,2.2175187258564382e-07,0.021209508879201925,1.1366101275267803e-07,2.8473362333698157e-07
0.03727593720314938,4.999999999488626e-06,1.6034011917906745e-06,-8.620968387550801e-06,8.825674241213385e-06,2.0470585366259573e-07,0.037275937203149374,1.4228691284213536e-07,2.876724869927948e-07
0.06551285568595495,4.99999998937456e-06,1.6375167498099124e-06,-6.391702638067825e-06,6.561306486854602e-06,1.6960384878678147e-07,0.06551285568595495,1.508049791060602e-07,2.9643085503243426e-07
0.11513953993264481,5.000000000944425e-06,1.6359483020821448e-06,-6.1914956611789266e-06,6.361442749485822e-06,1.6994708830688812e-07,0.11513953993264484,2.0747624739232408e-07,2.946404279590825e-07
0.20235896477251555,4.9999999960055125e-06,1.7302972753250266e-06,-2.486628433285959e-06,2.5783596707783388e-06,9.173123749238246e-08,0.20235896477251553,1.200796872609654e-07,3.154917741261341e-07
0.3556480306223121,5.000000001926167e-06,1.7397307665968843e-06,-1.9610664874774892e-06,2.044116134855894e-06,8.304964737840261e-08,0.3556480306223121,1.3579042676050592e-07,3.175964196869893e-07
